Time,CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W]
07:00:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,2.277331E+04,3.228554E+00,3.502574E+04,3.436193E+04,1.783595E+00,5.502241E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,6.716366E+00,7.513069E+04,7.393019E+04,2.695956E+01,5.579208E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,6.181364E+01,6.836604E+05,6.655335E+05,4.102761E+00,4.807781E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,5.838804E+00,6.403504E+04,6.182274E+04,3.265562E-01,1.899947E+04,5.773990E+00,6.765540E+04,6.350377E+04,3.265562E-01,6.421098E+03,2.549882E+01,3.616872E+05,3.650773E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.966281E+02,5.424706E-01,7.640946E+03,7.680302E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.966281E+03,5.155355E+00,7.256609E+04,7.290995E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.966281E+02,5.116477E-01,7.201134E+03,7.234803E+03
07:15:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,2.204127E+04,3.936742E+00,4.437178E+04,4.571004E+04,2.013554E+00,6.064604E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,7.776497E+00,8.907002E+04,9.004461E+04,2.950546E+01,5.409456E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,7.228132E+01,8.220237E+05,8.264814E+05,4.902429E+00,4.246452E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,6.903516E+00,7.813667E+04,7.824863E+04,3.265562E-01,1.899947E+04,5.773455E+00,6.764777E+04,6.349604E+04,3.265562E-01,6.214696E+03,2.549811E+01,3.618835E+05,3.652768E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.870932E+02,5.410892E-01,7.630769E+03,7.670028E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.870932E+03,5.143453E+00,7.249161E+04,7.283486E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.870932E+02,5.107203E-01,7.197436E+03,7.231092E+03
07:30:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,2.130924E+04,4.527702E+00,5.162933E+04,5.369795E+04,2.179995E+00,6.103332E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,8.653950E+00,9.961189E+04,1.010407E+05,3.151674E+01,5.240823E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,8.084469E+01,9.261740E+05,9.365206E+05,5.477322E+00,3.706666E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,7.786230E+00,8.895406E+04,8.976442E+04,3.265562E-01,1.899947E+04,5.773053E+00,6.764204E+04,6.349024E+04,3.265562E-01,6.008294E+03,2.549725E+01,3.620776E+05,3.654742E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.775583E+02,5.397563E-01,7.621285E+03,7.660456E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.775583E+03,5.131780E+00,7.242040E+04,7.276307E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.775583E+02,5.098839E-01,7.195035E+03,7.228695E+03
07:45:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,2.057721E+04,4.848458E+00,5.525342E+04,5.714943E+04,2.204096E+00,6.099931E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.110068E+00,1.044545E+05,1.054763E+05,3.192844E+01,5.152979E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,8.521967E+01,9.739362E+05,9.810705E+05,5.530254E+00,3.469642E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,8.263975E+00,9.429423E+04,9.485587E+04,3.265562E-01,1.899947E+04,5.772806E+00,6.763851E+04,6.348666E+04,3.265562E-01,5.801893E+03,2.549606E+01,3.622670E+05,3.656668E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.680234E+02,5.382647E-01,7.609537E+03,7.648590E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.680234E+03,5.118584E+00,7.232745E+04,7.266926E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.680234E+02,5.089653E-01,7.191463E+03,7.225110E+03
08:00:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.984518E+04,5.253199E+00,6.008646E+04,6.198274E+04,2.309371E+00,6.103328E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.671789E+00,1.109970E+05,1.119815E+05,3.291634E+01,5.046044E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.067189E+01,1.038544E+06,1.045689E+06,5.821122E+00,3.152027E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,8.859469E+00,1.013981E+05,1.020006E+05,3.265562E-01,1.899947E+04,5.772736E+00,6.763751E+04,6.348565E+04,3.265562E-01,5.595491E+03,2.549450E+01,3.624512E+05,3.658541E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.584885E+02,5.365855E-01,7.595111E+03,7.634013E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.584885E+03,5.103679E+00,7.221011E+04,7.255076E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.584885E+02,5.079384E-01,7.186345E+03,7.219962E+03
08:15:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.902702E+04,5.583987E+00,6.405610E+04,6.610972E+04,2.368164E+00,6.098418E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.013588E+01,1.164672E+05,1.176898E+05,3.352237E+01,4.967499E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.507543E+01,1.091526E+06,1.100978E+06,5.964232E+00,2.949081E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.355189E+00,1.073760E+05,1.082242E+05,3.265562E-01,1.899947E+04,5.772830E+00,6.763885E+04,6.348700E+04,3.265562E-01,5.364806E+03,2.549269E+01,3.626560E+05,3.660625E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.478318E+02,5.348538E-01,7.581058E+03,7.619817E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.478318E+03,5.088233E+00,7.209629E+04,7.243586E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.478318E+02,5.069068E-01,7.182282E+03,7.215885E+03
08:30:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.820887E+04,5.920205E+00,6.798242E+04,7.044554E+04,2.438155E+00,6.088699E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.060687E+01,1.218776E+05,1.235922E+05,3.541618E+01,4.783754E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.950253E+01,1.143445E+06,1.157741E+06,6.139337E+00,2.715420E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.859096E+00,1.132945E+05,1.146396E+05,3.265562E-01,1.899947E+04,5.773055E+00,6.764207E+04,6.349027E+04,3.265562E-01,5.134122E+03,2.549069E+01,3.628581E+05,3.662681E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.371752E+02,5.331397E-01,7.567257E+03,7.605877E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.371752E+03,5.072819E+00,7.198291E+04,7.232140E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.371752E+02,5.059170E-01,7.178816E+03,7.212413E+03
08:45:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.739072E+04,5.818335E+00,6.685333E+04,6.920928E+04,2.360541E+00,6.088050E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.046072E+01,1.201634E+05,1.217616E+05,3.323216E+01,4.925905E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.780291E+01,1.124719E+06,1.137612E+06,5.786996E+00,2.906374E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.759921E+00,1.122367E+05,1.134633E+05,3.265562E-01,1.899947E+04,5.773391E+00,6.764687E+04,6.349512E+04,3.265562E-01,4.903438E+03,2.548851E+01,3.630578E+05,3.664712E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.265185E+02,5.314507E-01,7.553812E+03,7.592298E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.265185E+03,5.057488E+00,7.187072E+04,7.220816E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.265185E+02,5.049665E-01,7.175910E+03,7.209509E+03
09:00:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.657256E+04,5.844192E+00,6.783323E+04,7.029056E+04,2.350765E+00,6.087896E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.050773E+01,1.217824E+05,1.234817E+05,3.295009E+01,4.945011E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.807321E+01,1.138946E+06,1.152888E+06,5.669673E+00,2.989755E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.862543E+00,1.145146E+05,1.158728E+05,3.265562E-01,1.899947E+04,5.773825E+00,6.765305E+04,6.350139E+04,3.265562E-01,4.672753E+03,2.548625E+01,3.632562E+05,3.666730E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.158618E+02,5.298848E-01,7.542124E+03,7.580499E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.158618E+03,5.043095E+00,7.177191E+04,7.210846E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.158618E+02,5.041341E-01,7.174689E+03,7.208311E+03
09:15:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.584053E+04,5.784492E+00,6.787584E+04,7.029919E+04,2.315899E+00,6.089022E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.046333E+01,1.224646E+05,1.241343E+05,3.225066E+01,5.002198E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.737130E+01,1.142923E+06,1.156492E+06,5.477158E+00,3.146759E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.869755E+00,1.157843E+05,1.171321E+05,3.265562E-01,1.899947E+04,5.774330E+00,6.766026E+04,6.350869E+04,3.265562E-01,4.466351E+03,2.548407E+01,3.634315E+05,3.668513E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.063269E+02,5.286184E-01,7.533590E+03,7.571889E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,2.063269E+03,5.031150E+00,7.169682E+04,7.203275E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,2.063269E+02,5.035667E-01,7.176127E+03,7.209804E+03
09:30:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.510850E+04,5.741294E+00,6.811947E+04,7.052455E+04,2.293814E+00,6.089331E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.045055E+01,1.235475E+05,1.252116E+05,3.182027E+01,5.037604E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.698113E+01,1.150807E+06,1.164232E+06,5.329869E+00,3.267902E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.911214E+00,1.174785E+05,1.188388E+05,3.265562E-01,1.899947E+04,5.774876E+00,6.766805E+04,6.351658E+04,3.265562E-01,4.259950E+03,2.548204E+01,3.636090E+05,3.670319E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.967920E+02,5.276929E-01,7.529919E+03,7.568206E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,1.967920E+03,5.021991E+00,7.166148E+04,7.199732E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.967920E+02,5.032986E-01,7.181836E+03,7.215622E+03
09:45:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.437646E+04,5.703756E+00,6.842887E+04,7.082252E+04,2.276794E+00,6.089337E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.044957E+01,1.247723E+05,1.264456E+05,3.146610E+01,5.066779E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.672432E+01,1.160276E+06,1.173695E+06,5.205063E+00,3.370707E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,9.968639E+00,1.193606E+05,1.207474E+05,3.265562E-01,1.899947E+04,5.775443E+00,6.767614E+04,6.352477E+04,3.265562E-01,4.053548E+03,2.548017E+01,3.637887E+05,3.672147E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.872571E+02,5.270557E-01,7.530361E+03,7.568689E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,1.872571E+03,5.015199E+00,7.165991E+04,7.199608E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.872571E+02,5.032891E-01,7.191236E+03,7.225180E+03
10:00:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.364443E+04,5.668665E+00,6.876601E+04,7.115298E+04,2.262587E+00,6.089180E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.045134E+01,1.260300E+05,1.277215E+05,3.116114E+01,5.091905E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.651672E+01,1.170317E+06,1.183824E+06,5.095414E+00,3.461050E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.003319E+01,1.213248E+05,1.227481E+05,3.265562E-01,1.899947E+04,5.776019E+00,6.768436E+04,6.353310E+04,3.265562E-01,3.847146E+03,2.547843E+01,3.639702E+05,3.673994E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.777222E+02,5.266389E-01,7.533948E+03,7.572359E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,1.777222E+03,5.010254E+00,7.168470E+04,7.202154E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.777222E+02,5.034862E-01,7.203583E+03,7.237721E+03
10:15:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.299852E+04,5.635234E+00,6.903572E+04,7.141771E+04,2.250359E+00,6.088926E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.045112E+01,1.271201E+05,1.288312E+05,3.089246E+01,5.114043E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.631096E+01,1.178927E+06,1.192545E+06,4.997620E+00,3.541628E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.009940E+01,1.231624E+05,1.246251E+05,3.265562E-01,1.899947E+04,5.776598E+00,6.769262E+04,6.354147E+04,3.265562E-01,3.665027E+03,2.547680E+01,3.641291E+05,3.675610E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.693091E+02,5.263840E-01,7.538725E+03,7.577229E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,1.693091E+03,5.006716E+00,7.171835E+04,7.205595E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.693091E+02,5.038433E-01,7.217092E+03,7.251438E+03
10:30:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.235261E+04,5.603097E+00,6.931999E+04,7.169854E+04,2.239577E+00,6.088609E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.044469E+01,1.281406E+05,1.298705E+05,3.065109E+01,5.133931E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.606512E+01,1.187088E+06,1.200818E+06,4.909469E+00,3.614262E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.016231E+01,1.249630E+05,1.264657E+05,3.265562E-01,1.899947E+04,5.777176E+00,6.770087E+04,6.354982E+04,3.265562E-01,3.482908E+03,2.547527E+01,3.642894E+05,3.677240E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.608959E+02,5.262423E-01,7.545116E+03,7.583734E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,1.608959E+03,5.004216E+00,7.176681E+04,7.210536E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.608959E+02,5.043198E-01,7.232304E+03,7.266878E+03
10:45:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.170670E+04,5.572011E+00,6.961610E+04,7.199189E+04,2.229878E+00,6.088247E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.043157E+01,1.290857E+05,1.308334E+05,3.043215E+01,5.151970E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.577041E+01,1.194700E+06,1.208537E+06,4.829327E+00,3.680296E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.022030E+01,1.267083E+05,1.282507E+05,3.265562E-01,1.899947E+04,5.777750E+00,6.770906E+04,6.355812E+04,3.265562E-01,3.300788E+03,2.547383E+01,3.644509E+05,3.678884E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.524827E+02,5.261747E-01,7.552565E+03,7.591312E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,1.524827E+03,5.002455E+00,7.182581E+04,7.216543E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.524827E+02,5.048802E-01,7.248713E+03,7.283531E+03
11:00:00,1.158176E+00,6.738422E+04,1.158176E+00,0.000000E+00,0.000000E+00,1.158176E+00,1.106079E+04,5.541798E+00,6.992203E+04,7.229536E+04,2.221012E+00,6.087853E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.041132E+01,1.299507E+05,1.317144E+05,3.023172E+01,5.168484E+05,1.469647E+01,0.000000E+00,0.000000E+00,1.469647E+01,0.000000E+00,9.542012E+01,1.201686E+06,1.215619E+06,4.755866E+00,3.740825E+04,1.469647E+00,0.000000E+00,0.000000E+00,1.469647E+00,0.000000E+00,1.027186E+01,1.283813E+05,1.299620E+05,3.265562E-01,1.899947E+04,5.778319E+00,6.771717E+04,6.356633E+04,3.265562E-01,3.118669E+03,2.547246E+01,3.646136E+05,3.680538E+05,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.440696E+02,5.261552E-01,7.560700E+03,7.599584E+03,1.508554E-01,8.776967E+03,1.508554E-01,0.000000E+00,0.000000E+00,1.508554E-01,1.440696E+03,5.001225E+00,7.189239E+04,7.223320E+04,1.508554E-02,8.776967E+02,1.508554E-02,0.000000E+00,0.000000E+00,1.508554E-02,1.440696E+02,5.054969E-01,7.265927E+03,7.300999E+03
